review,label
"Not good. Mostly because you don't give a damn about what happens to all these people. Some comments : 1. I am tired of seeing governesses who never talk to their pupils, never teach them anything and take a tired and annoyed look whenever the said pupil, who of course has been won over in the space of 4 seconds, says something 2. Fine, so Rosina has a father complex and therefore is attracted to her employer. But Charles is completely different in all aspects from her father - if anything Henry is much closer as a sensual, exalted person 3. How could you ever believe that she would be more attracted to Tom Wilkinson than to Rhys Meyer. 4. Hard to believe, if she had been in fact raised as a deeply religious girl, that she would be so careless about sleeping with a gentile after knowing him for 5 minutes.<br /><br />Some good things about the film : At least she didn't end up pregnant, not knowing who the father was... The whole description of life in the Jewish community in London is good",0
"called professional work...your home made stuff will look like Powerful Hollywood Flicks compare to Sorte Nula.",0
"I really enjoyed BG Seasons 1-3 and really couldn't understand those who didn't like it. But I can't defend this nonsense. Spoilers follow.<br /><br />The first problem is that the characters are now doing inexplicably stupid things on a regular basis: <br /><br />So if Starbuck thinks she knows where Earth is why not send her out in a Raptor? Would the Admiral accept the resignation of his third most experienced officer? Would the Quorum elect their newest member, the non-elected Adama Junior? He has about three weeks political experience under his belt, and is the son of a man they distrust. Would Adama send Gaeta AND Halo along with Starbuck leaving himself short of senior officers? Would Adama put a man into having sex with cylon prisoners in charge of the fleet?<br /><br />I just don't buy any of this.<br /><br />Secondly, while I accept there have been miracles and references to god up to the end of season 3, it's now all totally over the top. I started watching BG because I thought it was Sci Fi, not some biblical epic. I expected the characters to continue to behave reasonably intelligently, and wanted some satisfying explanations regarding some of the odder developments in the series. <br /><br />Baltar was the best character in the show, but he now seems to be totally insane. Not illogical considering what he's been through, but very unsatisfying.<br /><br />All the characters appear to be just puppets dancing to an unknown third party's behest (some godlike entity). This isn't good drama, it's annoying and a writing cop out. <br /><br />OK, so what are the good points? Nice battle at the start of 4.1. Some good dramatic scenes (well acted) when viewed in isolation. A good final scene, a nice cliffhanging curve ball of a development.<br /><br />But this isn't Sci Fi, it's turned into Fantasy. I can't imagine how the writers can recover this one.",0
"Head of the Family.",0
"Well as the headline suggests this is not the particularly good movie i was hoping it would be. i thought it would be great with mr fully monty man himself but tragically not. From the beginning i literally lost interest immediately when 2 women are just making tea and then suddenly she points out there is random water coming from under the door, then bam a full on flood through the route of the house its hard to believe they didn't notice the rising water level outside or at least heard it. Sorry for this to sound like a rant but it really grinds my gears and has affected me. Most acting was poor and the story tried to copy nearly every cliché to each disaster movie ever but just failed in that sense. CGI was poor i could do a better job using ms paint, directing poor too, and at the end i didn't care about 1 character at all!!! don't waste your time people no wonder it was released straight to DVD. Well thanks for reading xxx",0
"The comments for Commune make it sound like a very interesting film, one that I would be deeply interested in. Unfortunately, the producers didn't see fit to include closed captions for the hearing impaired and deaf. That leaves me and countless others like me, who depend on closed captions to follow a movie, completely out. <br /><br />This is inexcusable for any film produced in the year 2005. In a world where all manner of handicaps and disabilities are accommodated, it's infuriating and ironic that the ever sanctimonious entertainment industry fails to demand that all productions and movie theaters be closed captioned.",0
"Downtown Damascus??",0
"Battlestar Galactica both fulfilled the promise made by DS9, and did everything much better. For Star Trek, stick with the original and the Next Generation.",0
"The Edge of Love, unless you watch a film only to appreciate great costumes, nice sets and lighting.",0
"Cowboy...seems as if somebody sure bought into the American myth that all westerners talk and dress like descendants of John Wayne! Screenplay by Joan Andre and John Case may have worked better if approached as parody; this mystery thriller just plays tame, with director Ted Post asleep at the controls. Don't be drawn in by the video box art of Jaclyn screaming while taking a shower. She does indeed take a shower in this film, but it is not revealing (nor does it further the murky plot one iota). NO STARS from ****",0
"Curb feel without dare I say it, Larry as the annoying polar opposite. The music was there, the 'show about nothing' scenes pop up, but without any common thread or suspense - it falters as a solo project that ran out of budget.<br /><br />Spoilers: The movie title speaks about cheese but she prefers the rice pudding. Is cheese a better selling title than rice pudding? He prefers just any junk food, regardless of the sell by date. Maybe I want someone to eat 'cheese-dogs' or ice cream in a pirate suit would have at least tied some scenes together.<br /><br />Marty: this is just not funny and overdone. People just don't care about a 'show' within a show. A coffee book table about coffee books was funnier.<br /><br />Unless you are big fans of the cast, save your time and eat some cheese. It doesn't even have to be with anyone.",0
"Inappropriate. The PG rating that this movie gets is yet another huge misstep by the MPAA. Whale Rider gets a PG-13 but this movie gets a PG? Please. Parents don't be fooled, taking an elementary school child to this movie is a huge mistake. There were numerous times I found myself being uncomfortable not just because the humor was inappropriate for kids, but also because it was totally out of the blue and unnecessary.<br /><br />But all that aside, The Cat in the Hat is still a terrible movie. The casting and overall look of the movie are the only saving graces. The beautiful Kelly Preston and the always likeable (or hateable in this case) Alec Baldwin are both good in their roles even though Preston is almost too beautiful for a role like this. The kids are conditioned actors and it shows, especially with Dakota Fanning. Fanning is the only human aspect of the film that kept me watching and not throwing things at the screen.<br /><br />Did I mention there was an oversized talking cat in this movie? Mike Myers is absolutely deplorable. I didn't like him as the voice of Shrek, and I truly believe now that Myers should not be allowed near the realm of children's films ever again. His portrayal of The Cat is a slightly toned down version of Fat Bastard and Austin Powers.<br /><br />In the end, the cat should not have come, he should have stayed away, but he came, even if just for a day, he ruined 82 minutes of my life, 82 minutes of personal anger and strife.<br /><br />The Cat in the Hat may be the worst kids movie ever.",0
"This movie is supposed to take place in Milford NJ. I know the house that it is based on as well as the person. As you see at the end of themovie, she was killed in the world trade center incident. I know that, because I was one of the police officers that helped with the identification of her remains. (She was the only one in our area lost). The nudity in the movie went a bit far. I am not a prude but the actors could have filmed the scene with the two woman without actually showing the whole thing. This movie is in poor taste and I cannot see how her family would give there blessing to it. This is an insult to the person whom it is based on.",0
"Mika Muller is left with out us understanding her motives to her action and she is not interesting enough to care for her. The piano scenes look fake and the whole piano sub-plot doesn't add anything to the character's insight but serve as to make the film longer than it should have been in the first place.<br /><br />In short a very disappointing outing from Chabrol, who can do better than this",0
"classics but just goes at it for laughs then a bunch of po-faced, wanna-be critics completely slag it off. This film made me laugh aloud several times, this is testament to the way this film was approached and it shows. The two main leads look natural and believable together and this really helps this film. You root for them the whole way and laugh along with them, everyone has friends like both of these guys. Another highlight for me was the monster truck, it's awesome, intimidating and really well shot. Taking inspiration (completely stealing) from loads of films, the most obvious being Duel, Jeepers Creepers and probably in reference to the Jack Black alike co-star Orange County. But really you can pick any road trip gone wrong movie and find a reference here. But so what, it's not trying to win any Oscars just give the viewer a good dose of frights and laughs and on that score it's a 10! Obviously It's not getting a 10, I give real sensible reviews and scores unlike 99% of the people on IMDb. There is no-way this movie can get a zero like so many lazy idiots give to too many films and as fun as it was it ain't getting a 10 either. It's just a good fun movie for anyone with a sense of humour and a liking for scares. You really can't get anymore simple than that.",0
"animal is, nor have the ability to name several broad categories of animals who lack bony skeletons (sharks, rays, jellyfish, insects, mollusks, arthropods, gastropods, sponges, arachnids, echinoderms....you get the idea.) The characters are cardboard, 2D stock types... scientist, sidekick girlfriend, big bad monster. Nothing here shows any sense of creativity. No pulse, no life signs.<br /><br />There're no witty dialogs, the special effects are silly even for their time, and the stock footage is employed with a reckless disregard for continuity. This is B-movie making at its dead worst, with a production crew that clearly couldn't be bothered to try even halfheartedly.<br /><br />Use sparingly, as sleeping medicine or punishment for small children who're easily offended by bad science.",0
"Please do not go see this. I did have several laughs throughout this movie, but they were all due to unintentional comedy.<br /><br />There were only three characters in this movie, so it was amazing how bad the character development was. Pacino played Pacino again and was aggravating most of the time. The scenes in this movie seem like they were put together from 20 other bad movies by a really poor editor. There is no continuity and I found myself wondering why I didn't leave 15 minutes into this.<br /><br />I would suggest never seeing a movie directed by D.J. Caruso. This really was awful.",0
"I wish I could use the time travel machine to jump back to the moment I considered seeing this movie and make other plans instead. I saw a free screening of A Sound of Thunder, so I can't complain about the price, but I wish I could get my 103 minutes refunded. The acting was mediocre, and the special effects were deplorable. People shouldn't make movies about dinosaurs if they can't afford to make the prehistoric creatures look as good or better than those in Jurassic Park. Spielberg spoiled us. Edward Burns as Travis Ryer was the movie's only saving grace. I noticed that females under 18 rated the movie the highest, and the only explanation is that they ogled over Burns the whole time. The whole long 103 minutes. This movie should have been over in about 80 minutes. It just dragged on and on and on. Don't waste your time or your money on this far-fetched flick.",0
"manager Kyle who appears to have the I.Q. of a turnip and whose collagen-injected lips look like a bee stung him. How can grown men be so self-delusional? Bwa ha ha! As for the documentary, the filmmakers don't appear to have any POV and the film is poorly structured and wildly uneven. Very little background information is provided about the three leads. Such an inclusion might have made the three seem like something other than aging West Hollywood stereotypes.",0
"God, and some of the footage in what was supposed to be Beirut at the time. Overall though this movie is a loser.",0
"nooooooooooooo, do we have to watch 90 minutes more of this movie!!!!.<br /><br />Its painful to see this movie: At no time do you get the impression that the actors are Russians, the action scenes are extremely bad. The ONLY good scene is when the truck explodes in the beginning of the movie! The rest is CRAP! GO clean your toilet, instead of watching this movie (and don't come running, crying if you do see this movie - you were pre warned!) Personally i would recommend Patrick Swayze to call his agent and have them recall this movie - its that bad.",0
"Joan Fontaine is swept off her feet by the suave Cary Grant. After their marriage, she realizes that her husband is very irresponsible and owes a major gambling debt. It appears that Grant tries to scheme his best friend, Nigel Bruce, out of part of his life savings. Bruce ends up murdered and Fontaine suspects that her husband will try to kill her for the insurance money. This drama drags on to an abrupt and flat finale.",0
"minor and is comprised mainly of a sequence of mini-plot flashbacks - in fact the while thing felt more like a sequence of pilot episodes for a Saturday morning cartoon series than a well conceived single entity.<br /><br />David Spade gets about four lines throughout the entire movie and there isn't exactly a lot of John Goodman either, so overall we're just left with far too much of Patrick Warburton's Kronk - who was entertaining as a secondary character in the first movie but is completely inappropriate as the main lead here.<br /><br />Although kids might find it somewhat fun, the only thing Kronk's New Groove managed to do for me is make me want to go back and watch the far superior original.",0
"their slave.<br /><br />The show fails on the comedy level the most. I haven't laughed at this show once in the numerous times I have attempted to watch it, and I'm a person who gave such films as Animal House and Dumb and Dumber very high marks. Michael Rapaport is a very good actor and why he choose to ruin his career by making this piece of filth show is beyond me. <br /><br />Parents, make sure your children never and I mean never watch this. Teenagers, you'll probably get a laugh out of this just for the blatant sexual references but nothing comes out of it and afterwards you feel rather empty. <br /><br />1 1/2/ 5 Stars.",0
"human greed to release him, only to be defeated in a simple one-on-one match against 54-year-old former karate champion Chuck Norris! Imagine what would have happened to him if he had taken on Jackie Chan... (*1/2)",0
"I had expected a fairly straightforward R-rated graphic, sexual, crude teen-comedy when I sat down to see this... it turned out to be fairly accurate... only it was far more sick and disgusting than I would have thought. I don't know if the director/writer Gregory Poirier is sick or deeply messed up sexually, but I doubt that a normal person could have made a movie like this. I could probably have taken it if it was just that, if the only thing that was wrong was it was that it required a tough stomach... but it isn't. The film is also horribly mean-spirited and disturbing... every single character that has more than one full second of time on-screen is an extreme... sexually, mentally or physically. I don't know if this is just the director's sense of humor, but I just found it to be... wrong. Just wrong. Even in a comedy, there is supposed to be some seriousness. The plot is stupid. The acting is bad. The characters are inconsistent and poorly written... all of them. There isn't one single likable character in the film. The humor is disgusting and goes way too far. The film is just so incredibly poorly done that I really don't think it's worth anyone's time. If you like R-rated, crude comedies with plenty of sexual innuendo and graphic stuff, watch The Groomsmen, or, better yet, American Pie... or Road Trip, my personal favorite. But don't watch this. I can't possibly describe to you how bad it is... you would have to experience it for yourself. However, this is one of those times where I'll say that you're better off wondering. That way you can just imagine that this film goes very close to the bottom... without knowing that it goes through it, and far lower than that. This movie most of all looks like a group of horny teenage guys got together, put together a film crew, and every-time one of them got an idea, they filmed it, and later put the entire thing together. It lacks structure, consistency and taste. I recommend this only to horny teenage guys who have seen every single other R-rated crude teen come",0
"fool all the people all the time.<br /><br />It's just dumb!",0
"creative in its badness film.",0
"This is a textbook example of how Hollywood didn't (doesn't) trust moviegoers, and panders to its big name stars. The character of Christian is completely re-written, the anti-semitism Noah faces from his own army unit is virtually eliminated, Michael's story is changed significantly, and the end result is to decimate the power and terrible beauty of the book. I almost wish I hadn't even seen it, because of the ability of movies (sounds and images) to resonate so powerfully in your brain; I would have much rather just been left with the impression of the book. The book could have been written today, it is that honest and brave. The movie, neither. My advice: SKIP the movie; READ the book.",0
"I like Errol Flynn; I like biographies and I like action movies. This featured all three of these....but I didn't like this film. It just went on too long although the last 20 minutes was excellent, especially in the photography with some great low- angle shots. However, I seemed like it took six hour to get to that point, and I really can't say why I feel this way. <br /><br />The action is interesting, Errol Flynn and Olivia de Havilland are fine. In fact, it was refreshing to see de Havilland actually be supportive of Flynn instead of her normal role as antagonist to him. Yet something is lacking in this movie.<br /><br />The film has been roundly criticized for its historical inaccuracy but I don't hear that same criticism for a lot of other films which have done the same. In fact, its RARE when a film is historically accurate. For some reason, this revisionist history offended most critics. If the film had made General Custer a lot worse than he really was, they would have probably liked it. Well, too bad. In their twisted way, critics prefer villains to heroes. <br /><br />I really wish I could have enjoyed this more but I'll take a lot of other Flynn adventures over this one.",0
"The most impressive thing about 'Anemic Cinema' is its title: an anagram which is very nearly also a palindrome. Unfortunately, it only works in American English, since in Britain 'anaemic' is spelt differently.<br /><br />I've always found the dilettante Man Ray and his artistic efforts to be deeply pretentious, and I've never understood why his work attracts so much attention. Apart from his Rayographs (which he invented by accident, and which are merely direct-contact photo prints), his one real contribution to culture seems to be that he was the first photographer to depict female nudity in a manner that was accepted as art rather than as porn. But surely this had to happen eventually, and there's no real reason why Ray deserves the credit. The critical reaction to Man Ray reminds me of the story about the Emperor's New Clothes.<br /><br />Back in the early 1960s, the second season of 'The Twilight Zone' opened each episode with a shot of revolving concentric circles in black and white. There's an image in 'Anemic Cinema' which is so similar, I wonder if 'Twilight Zone' borrowed it from this film. The main difference is that the revolving image here is a black and white spiral. Indeed, if ever there was any movie that deserves to be described as a spiral, this one is it. Throughout 'Anemic Cinema', we're treated(?) to shots of a revolving disc containing words (in French) moving in a spiral. The effect is vertiginous, and the texts -- about incest and Eskimos -- are nearly Dada in their meaninglessness. I did laugh at one clever sexual pun.<br /><br />The emperor is naked, folks, and this movie just barely rates 2 points out of 10. Au suivant!",0
"tried to deliver came out poorly. The accidents seem contrived and predictable. I thought the actors tried to some extent but with this movie, it was so lame it can only go so far.One of the worst films I have seen and don't recommend it to anyone. The only accident to Mr. Accident was it's release.",0
"This film is about a woman falling in love with a friend of her boyfriend. From then on, she has to divide her time for the two boyfriends: Jack during the day and Joseph during the night.<br /><br />This film feels like as if it was made with minimum budget. The majority of the film is set in a flat with minimal furniture. There are only three main actors, all the other actors listed in the credits make only momentary appearances. The wardrobe designer doesn't seem to have much to do, as the actors wear very down to earth clothes, and actually most of the time they are naked anyway.<br /><br />The film is very dialog heavy, which should have made up for the shortcomings described above. However, the dialogs sound too composed and awkward. In the beginning of the film, most of the dialog is a person saying a very long sentence, and then the person says 'Me too'. After the frenzy of agreement, the dialog descends into a mess of disjointed and confused word salad.<br /><br />The only merit of this film I can think of is that it serves as a feminist outlet which conveys that it is not just men who can be unfaithful.<br /><br />This film is a great disappointment.",0
"Oh great, lets do a shoot out scene there.<br /><br />Don't even waste your rental money on this. It is a bunch of random bits and pieces from a hundred different films thrown together to call an action drama.",0
"This movie changes its way a third of the way in.its totally pointless boring and stupid.i hated this movie so much that i will never watch it again.some bad films can be really funny. this is just a British art house picture that should never of been made.1 out of 10",0
"You are going to be blown up. Who didn't know that the heroine was going to find a body in the lab? Who didn't spot the baddie? Technically also, the film was awful. The dialogue was more often indecipherable than clear, while the races across Rome to the next church were accompanied by deafening music. Moreover, many scenes looked like mud. The one redeeming feature was the shots of Rome and what looked like the Vatican -- an achievement, because I am sure that the Vatican officials would not have wanted this dross shot in and around St Peter's -- and the interiors were convincing. Rome is a magic place, and I enjoyed seeing it fleetingly.",0
"Oh my god every time.<br /><br />The special effects worked well, but (sorry for this spoiler) the main monster at the main climax reminded me a lot of the Balrok out of Lord of the Rings.<br /><br />Overall, the movie was OK but I felt like it's been done already. Go and see buy all means but don't expect too much.",0
"This movie is a disgrace. How can you take one of the greatest science fiction stories of all time and turn it into some kind of half-assed love story. The entire beginning of the movie was not in the H.G. Wells story and didn't need to be. Also the Eloi were done completely wrong. They did build houses or form any kind of real society. They didn't care about each other at all. That was an important part of the story. The way they had formed a world that was without hardship or complex emotions. They were barely even aware of the Morlocks. I don't know why this movie was made the way it was but some stories should be told as they are or left alone.",0
"Demons films, but enjoyable enough if you can forgive the rather outrageous plot twists towards the end of the film. A pity the Image Entertainment DVD lacked extras of any kind, as I would have been interested in some.<br /><br />My Grade: C-",0
"This may be all you need to know in order to decide whether you want to see this.<br /><br />The movie is bad. Really, really bad. And sometimes it seems to be aware of that and make fun of how bad it is. It aligns cliche after cliche and even manages to grow worse as it goes along with some moments that are bad enough to be hilariously funny.<br /><br />If you can laugh about really poor quality in script writing and production values, you might enjoy it. Otherwise prepare for some serious brain damage.<br /><br />3/10",0
"Thomas Edison had no other reason to make this film except to show that film can capture the electrocution of an innocent elephant. Edison was not a genius but a man out for money and profit; his love for life was measured by dollars, not experiences, as this film shows.",0
"brining home a friend are a few examples of moments that lead to the inevitable conclusion that there's more to their relationship than initially meets the eye. I'm sure they exist, but I can't think of any movies I've seen from the 50s that scream homosexual quite as loudly as this one.<br /><br />As for the movie, I don't know any other way to put this  it's boring. As I wrote earlier, nothing much at all happens for 90% of the run time. The characters are dull and the actors aren't good enough to give The Girl in Lovers Lane much of a spark. The lone exception is Jack Elam. His crazy Jesse is the one character interesting enough to be worth watching. Elam had creepy down pat! But I guess the biggest problem I had with the movie was with character motivation and logic. Carrie is killed and Bix is immediately blamed? What about crazy Jesse who has been stalking Carrie for probably her whole life? Anyone think to ask Jesse where he was that night? Her father has seen him bother Carrie at the diner, yet he never considers that the leering Jesse might have something to do with his daughter's death? Not a lot of logic there. And what about Jesse's confession? Danny grabs Jesse by the lapel and this is all it takes to force a confession out of Jesse? Real tough guy, huh? Why would he confess so easily? And after he confesses, no one thinks to grab him? It's awfully nice of Jesse just to stay put and not run off. In any other reality, he would have never spilled his guts and would have run like a rabbit if he had been fingered for the murder. The fact that The Girl in Lovers Lane asks me to accept these ridiculous actions on the part of the characters is something I'm not willing to do. Overall, I'm giving The Girl in Lovers Lane a 4/10.",0
"scientists explaining what is going on.<br /><br />A lot has been said about the ridiculous bird marionette. It looks like a new baby bird... bald and ugly with ruffled feathers. It even caws like a hungry, angry fledgling. However, the bird scared the crap out of my three year old, who had big scary bird nightmares for the evening. It's a bit creepy.<br /><br />I was very sad about the scene where they shoot the egg. (Somehow the egg is not protected by an antimatter shield.) But I'm a bird lover, what can I say?",0
" fans into handing over their cash. For the most part, happy to say, they were wrong.",0
"A pretty awful film, I'm amazed the likes of Derek Jacobi & Vanessa Redgrave agreed to be in it, it's like an overlong episode from a poor TV detective series. <br /><br />The biggest flaw has to be Vinnie Jones, he simply can't act, whoever had the bright idea of casting him as a leading man wants their head examining unless he put his own money into the project? He should stick to playing thugs, looking menacing & NOT speaking! <br /><br />Also was central heating around in Dickens times as there were three big radiators behind his desk??<br /><br />No wonder they gave this away free with a newspaper as no one would pay to see it.",0
"I woke up and it was a beautiful day; the sun was shining, the birds were singing and i fancied getting a movie, something new, a horror movie perhaps? Like many other reviewers i came across what can only be described as a piece of poopy in a gold wrapper. The front cover is great, and the comment on the back is mesmerising - 'it will scare the crop out of you'...oh how i chuckle looking back at such naivety and ignorance.<br /><br />One of the many things scarier than this movie is the acting skills of these 'actors'. I think, no, i did actually cheer when they got slashed up by these 'scarecrows', who were wearing some classic fancy dress costumes. I used to drive quite quickly past cornfields as i found them to be pretty scary at night, but having seen this movie, i nearly wet myself (through laughing so much) just at the sight. <br /><br />I have seen scarier omelette's quite honestly, not mine though, i'm a dab-hand at cooking omelette's, and if anyone associates this movie with my omelette's, let's just say that i would create a situation in which they would be forced to watch this movie 3 times in a row.<br /><br />If anyone has any good corn (crop not pop) movies they can recommend, feel free to inform me. It's a great comedy if nothing else, OK it is nothing else. Enjoy, but a little advice - before pressing the play button on your DVD player, throw it out of the window.",0
"pretentious crap. To those who find this movie intelligent or even masterful, I can only say - it's your intelligence and your imagination you obviously used to try and make some sense of this pitiful attempt (it's in our human nature to try and make sense of things) .<br /><br />One more thing: I can tolerate political incorrectness very well, I'm all for artistic freedom and suspension of disbelief, but the Slavic female character was just too much. I wish someone told the director that it's kind of ridiculous (even in an unrealistic art movie) to portray a Slavic woman as a half-articulate dishevelled creature connected to the forces of nature, probably due to the fact that she had spent her entire childhood looking at the stars and milking cows on a three-legged stool.",0
"This piece of garbage belongs in the basement of some moldy old mansion where it will never see the light of day again. The only thing scary about this junk was the price of admission. I was only amused when the ending credits started rolling and I was free to vacate the auditorium. What an unmitigated bore; a complete waste of 1 and a half hours. When I die, I pray I can come back as a ghost and give a fever to the moron who penned this gibberish.",0
"Joseph Conrad's novel, Heart of Darkness, had a vivid sense of description that made this book astonishing. When reading this book I had every scene totally drawn out in my head and I knew what every character looked like. This book had many pieces and when I finished reading this book it seemed as the puzzle had been completed. After I finished reading Heat of Darkness, I watched the movie, which was a mistake. The movie cut out so many substantial parts. For example, in the novel Marlow waited a very long time for the rivets to come for him to fix his boat. This was a big source of futility. In the movie that part was just left out. The movie added more parts that were useless and made no sense. For example, when Kurtz was talking to Marlow at the end of the book and Kurtz snapped the monkey's neck and killed him. What purpose did that scene have, other than to make the audience feel sorry for the monkey? It's as if the script writer didn't even read the whole book and just put the parts that he read in the movie. If I had not read the novel before I had watched the movie I would have been thoroughly confused. The book was amazing and it is truly a classic in American Literature, but the movie could have defiantly been nominated for the worst picture in the Razzie Awards.",0
"Elena's grown into some kind of woman! And the way he was always touching her. Would have an interesting plot twist, Elena working for her drug dealing cousin who is also a perv. Too bad they missed the mark on this one.",0
"I really wanted to like this movie. The previews looked marginally funny but I figured they put most of the funny stuff in the previews. In this case, they not only did that but they twisted the clips so that they appeared much funnier than they were in the real film. I like John Travolta, Uma Thurman, Vince Vaughn, The Rock, Cedric the Entertainer, etc. so I wanted to like this movie but it just never seemed to do anything.<br /><br />I saw Get Shorty and did not particularly care for it. Too slow and unfunny for me. This movie is certainly no better and, if anything, is worse. There were a lot of opportunities for some good comedic moments but it took none of them.<br /><br />The acting was okay but even John Travolta seemed toned down. Cedric was okay but he was too reigned in to be really funny. Vince Vaughn and the Rock were pretty good and ready to be funny but they just let it all pass them by. I wish they had been given a chance to follow through with the funny things they set up but instead it just kept going back to the same old thing and back to just setting Vaughn and Rock up to be funny (though never allowed to really deliver that punchline or comedy).<br /><br />Overall, this was a very disappointing movie and I am glad I only saw it on video. At least it was cheaper than the theater.",0
"Sorry, but Jacqueline Hyde (get it??? - Jack L and Hyde - Jekyll & Hyde) has some of the worst acting this side of hardcore porn, not to mention a script apparently written by a first-grader with undiagnosed learning disabilities.<br /><br />Jackie Hyde inherits an old mansion by a grandfather she never knew she had. Guess who? Yes, an inventor of the special formula that slowly takes over one's body and mind - yes, that Mr. Hyde! <br /><br />Despite some nice skin scenes, this film fails to register any feeling or emotion other than uncontrollable laughter.<br /><br />As much as poor Jackie tries she just can't stay away from granddaddy's special formula and the result is an hour and half of wasted time.",0
"A less than redemptive hunka junk that is mercifully free from the ravages of competence. Some Northern idiots come to the deep South looking for some confederate rifles stashed on the legendary Whiskey Mountain. They are menaced by scary hillbillies, in a wide nod to 'Deliverance'; but it turns out that the hicks are fronting for a Northern marijuana-trafficking badass. This is brought to light so early that it doesn't even qualify as a twist. The women are locked up and raped into catatonia; rather than rescuing them, the guys run down to town to get the sheriff, who is lazy and doesn't believe them. I think if my girlfriend were being raped I'd kind of take the shortest route to the hideout anyway. It's OK though because as soon as they show up to tenderize the baddies the girls get all cheery and hop around, if only trauma were like this in real life. Also featuring a backwoods guy with a beard who cackles a lot. Not exactly bursting at the seams with ideas.",0
"First off, the initial concept of a lost fortune in gold bars discovered in a New Zealand lake, inside a downed World War 2 plane is a great opening. What follows is nothing but cartoon like drivel. Men chasing men, cars chasing men , helicopters chasing men, helicopters chasing boats, boats chasing boats, for the better part of an hour, the most boring nonsense, with absolutely no advancement to the story. Special mention must be made of the chop shop editing, as many scenes seem to have been spliced together in random order. The acting by all concerned is an embarrassment. One last thing, the picture quality and sound quality is so bad on this DVD that you will be appalled. - MERK",0
"marked for death by these people, meaning they've got some voodoo hex on them. Not to belittle anyone, but if I was told that my family had been cursed by people like that, I would just laugh at it. Hatcher doesn't strike me as the kind of guy to take much stock in freaky voodoo curses! <br /><br />But the set-up, as you can see, is pretty standard for a Seagal film. Unique villains, I guess you could say, although not very impressive. Definitely the weirdest film of Seagal's early career",0
"Alright, we start in the office of a shrink, and apparently not a very good one. The main hero from the first Jack Frost is in the shrinks office blurting out random rhymes about Jack Frost. Gee, alright my brother is yelling ''Turn it off!''. Anyway, back to the crappy movie.<br /><br />The shrink has his speaker phone on and is letting his secretary and her friends listen in on this heroic insane sheriff. I suppose he is supposed to be the hero from the first movie, but he looks nothing like him!. Yadda yadda yadda, they laugh at the poor sheriff, yadda yadda. Now some people are digging up the anti-frozed snowman, yadda yadda, now we're in a lab with some type of doctor people.. I don't quite see how this has to do anything, but their poking the anti-freeze/Evil killer mutant snowman with needles, heating it, shocking it, adding strange and bizarre chemicals to it, the whole nine yards. Nothing. Alright, they give up and leave it in a fish tank. One of the doctors leaves his coffee on the top of the tank. The janitor walks in, cleans stuff, bumps the fishtank and the coffee spills the tank which makes Jack alive.<br /><br />Behold the power of mocha! Now somehow he is in..uh.. i believe the Bahamas... but it looked more like Hawaii.. But it couldn't be Hawaii! Unless they spent all of their budget on the dang air plane tickets. Bah.. I wont spoil the rest of this rotten movie, so you'll have to rent it and watch it your self... Er... i wouldn't suggest doing so though.... Sheesh..",0
"I saw this only because my 10-yr-old was bored. He and his friend hated it but of course liked being at the movies. This is the first time I've strongly disagreed with Ebert in many years. There is not a single thing to recommend this film. Willis is good, as always. But the story stinks, is unbelievable, there is no real story, no action, no interesting cinematic sequences, no surprises, and worst of all, the child star is A thoroughly repulsive slug guaranteed to turn off any parent who does not have a dweeby fat slob for a kid. By all means stay away and spare your child - unless you want to punish him or her. There is no excuse for such lousy directing or writing and one hopes these filmmakers will suffer accordingly.",0
"world premiere of the movie by the host (though it seems that people here have seen it previously). I have to say, I still don't really know what to make of the movie. I am unfamiliar with the book, purchased the ticket only two hours beforehand and had only limited knowledge of the plot. Not enough, as it seems, as I had problems getting into the movie. The movie is sometimes being narrated by Jones' character but somehow that perspective did not fit for me. And I really cannot say if some of the laughs the movie got were calculated or not. The cuts were abrupt and disruptive, the scenes seemed somehow slapped together and the storytelling did not always make sense right away (even leaving out the supernatural parts) - the actors were really good but could not really save the movie somehow. It was entertaining but sometimes only in the sense that I sat there thinking about technical details of movie making and what went wrong with this one. I still do not know what kind of mood the director intended the movie to have. It was a strange mix of light, dark, supernatural. It sadly did not draw me in at all and I rather watched it with a technical eye. But thinking about what is wrong with a movie while watching it is the best sign that a movie somehow has failed. I would have definitely expected something else with these actors involved...too bad!",0
"Only Japanese would think this way, says the prime minister.<br /><br />If this movie in any way reflects the Japanese opinion of their place in world opinion, the first thing they should do to rectify the problem is stop making movies like this.",0
"A study in BAD. Bad direction, bad acting, bad writing and f/x that´ll teach you that you´d better upgrade your computer before filming. It´s the kind of flick you used to do totally drunk in your cellar with Dad´s camera when you were young at heart. But YOU certainly would not show it in public when you´re sober again, would you? YOU wouldn´t even view it. Avoid at all costs.",0
"how can a movie be so sadly stupid, or keep on watching from curiosity, to see if things can get more stupid than this (they can't).<br /><br />These movie makers (if you can call them that) need to seriously go back to their day jobs, not one of them has an ounce of talent, and I highly doubt you can make a living churning out such horrible useless garbage that no one in their right minds would ever want to see!<br /><br />Just drawn out B.S. Don't waste your time.",0
